file_name,image_file,timestamp,storage_group,sample_id,day,side,ripening_index,split
T20_d10_332_b_5,T20_d10_332_b_5.jpg,2022-04-13 13:37:02,T20,332,10,b,5,train
T20_d11_332_a_5,T20_d11_332_a_5.jpg,2022-04-14 16:58:40,T20,332,11,a,5,train
T20_d11_332_b_5,T20_d11_332_b_5.jpg,2022-04-14 16:58:46,T20,332,11,b,5,train
T20_d01_334_a_1,T20_d01_334_a_1.jpg,2022-04-04 19:46:18,T20,334,1,a,1,train
T20_d01_334_b_1,T20_d01_334_b_1.jpg,2022-04-04 19:46:24,T20,334,1,b,1,train
T20_d02_334_a_2,T20_d02_334_a_2.jpg,2022-04-05 15:07:37,T20,334,2,a,2,train
T20_d02_334_b_2,T20_d02_334_b_2.jpg,2022-04-05 15:07:44,T20,334,2,b,2,train
T20_d03_334_a_2,T20_d03_334_a_2.jpg,2022-04-06 14:19:10,T20,334,3,a,2,train
T20_d03_334_b_2,T20_d03_334_b_2.jpg,2022-04-06 14:19:18,T20,334,3,b,2,train
T20_d04_334_a_2,T20_d04_334_a_2.jpg,2022-04-07 14:20:06,T20,334,4,a,2,train
T20_d04_334_b_2,T20_d04_334_b_2.jpg,2022-04-07 14:20:14,T20,334,4,b,2,train
T20_d05_334_a_3,T20_d05_334_a_3.jpg,2022-04-08 15:18:43,T20,334,5,a,3,train
T20_d05_334_b_3,T20_d05_334_b_3.jpg,2022-04-08 15:18:50,T20,334,5,b,3,train
T20_d06_334_a_3,T20_d06_334_a_3.jpg,2022-04-09 15:23:28,T20,334,6,a,3,train
T20_d06_334_b_3,T20_d06_334_b_3.jpg,2022-04-09 15:23:33,T20,334,6,b,3,train
T20_d07_334_a_3,T20_d07_334_a_3.jpg,2022-04-10 15:41:47,T20,334,7,a,3,train
T20_d07_334_b_3,T20_d07_334_b_3.jpg,2022-04-10 15:41:53,T20,334,7,b,3,train
T20_d08_334_a_4,T20_d08_334_a_4.jpg,2022-04-11 14:59:46,T20,334,8,a,4,train
T20_d08_334_b_4,T20_d08_334_b_4.jpg,2022-04-11 14:59:51,T20,334,8,b,4,train
T20_d09_334_a_4,T20_d09_334_a_4.jpg,2022-04-12 15:53:47,T20,334,9,a,4,train
T20_d09_334_b_4,T20_d09_334_b_4.jpg,2022-04-12 15:53:53,T20,334,9,b,4,train
T20_d10_334_a_5,T20_d10_334_a_5.jpg,2022-04-13 13:10:57,T20,334,10,a,5,train
T20_d10_334_b_5,T20_d10_334_b_5.jpg,2022-04-13 13:11:01,T20,334,10,b,5,train
T20_d11_334_a_5,T20_d11_334_a_5.jpg,2022-04-14 15:41:18,T20,334,11,a,5,train
T20_d11_334_b_5,T20_d11_334_b_5.jpg,2022-04-14 15:41:24,T20,334,11,b,5,train
T20_d01_346_a_1,T20_d01_346_a_1.jpg,2022-04-04 19:10:33,T20,346,1,a,1,val
T20_d01_346_b_1,T20_d01_346_b_1.jpg,2022-04-04 19:10:39,T20,346,1,b,1,val
T20_d02_346_a_2,T20_d02_346_a_2.jpg,2022-04-05 14:31:53,T20,346,2,a,2,val
T20_d02_346_b_2,T20_d02_346_b_2.jpg,2022-04-05 14:32:00,T20,346,2,b,2,val
T20_d03_346_a_2,T20_d03_346_a_2.jpg,2022-04-06 15:27:38,T20,346,3,a,2,val
T20_d03_346_b_2,T20_d03_346_b_2.jpg,2022-04-06 15:27:48,T20,346,3,b,2,val
T20_d04_346_a_3,T20_d04_346_a_3.jpg,2022-04-07 14:51:26,T20,346,4,a,3,val
T20_d04_346_b_3,T20_d04_346_b_3.jpg,2022-04-07 14:51:33,T20,346,4,b,3,val
T20_d05_346_a_3,T20_d05_346_a_3.jpg,2022-04-08 16:21:14,T20,346,5,a,3,val
T20_d05_346_b_3,T20_d05_346_b_3.jpg,2022-04-08 16:21:20,T20,346,5,b,3,val
T20_d06_346_a_3,T20_d06_346_a_3.jpg,2022-04-09 15:52:33,T20,346,6,a,3,val
T20_d06_346_b_3,T20_d06_346_b_3.jpg,2022-04-09 15:52:39,T20,346,6,b,3,val
T20_d07_346_a_4,T20_d07_346_a_4.jpg,2022-04-10 14:42:14,T20,346,7,a,4,val
T20_d07_346_b_4,T20_d07_346_b_4.jpg,2022-04-10 14:42:19,T20,346,7,b,4,val
T20_d08_346_a_4,T20_d08_346_a_4.jpg,2022-04-11 15:40:17,T20,346,8,a,4,val
T20_d08_346_b_4,T20_d08_346_b_4.jpg,2022-04-11 15:40:22,T20,346,8,b,4,val
T20_d09_346_a_5,T20_d09_346_a_5.jpg,2022-04-12 15:11:42,T20,346,9,a,5,val
T20_d09_346_b_5,T20_d09_346_b_5.jpg,2022-04-12 15:11:47,T20,346,9,b,5,val
T20_d10_346_a_5,T20_d10_346_a_5.jpg,2022-04-13 13:37:16,T20,346,10,a,5,val
T20_d10_346_b_5,T20_d10_346_b_5.jpg,2022-04-13 13:37:21,T20,346,10,b,5,val
T20_d11_346_a_5,T20_d11_346_a_5.jpg,2022-04-14 16:59:00,T20,346,11,a,5,val
T20_d11_346_b_5,T20_d11_346_b_5.jpg,2022-04-14 16:59:04,T20,346,11,b,5,val
T20_d01_347_a_1,T20_d01_347_a_1.jpg,2022-04-04 19:46:41,T20,347,1,a,1,train
T20_d01_347_b_1,T20_d01_347_b_1.jpg,2022-04-04 19:46:48,T20,347,1,b,1,train
T20_d02_347_a_1,T20_d02_347_a_1.jpg,2022-04-05 15:08:02,T20,347,2,a,1,train
T20_d02_347_b_1,T20_d02_347_b_1.jpg,2022-04-05 15:08:10,T20,347,2,b,1,train
T20_d03_347_a_1,T20_d03_347_a_1.jpg,2022-04-06 14:19:58,T20,347,3,a,1,train
T20_d03_347_b_1,T20_d03_347_b_1.jpg,2022-04-06 14:20:07,T20,347,3,b,1,train
T20_d04_347_a_2,T20_d04_347_a_2.jpg,2022-04-07 14:20:52,T20,347,4,a,2,train
T20_d04_347_b_2,T20_d04_347_b_2.jpg,2022-04-07 14:20:58,T20,347,4,b,2,train
T20_d05_347_a_2,T20_d05_347_a_2.jpg,2022-04-08 15:19:10,T20,347,5,a,2,train
T20_d05_347_b_2,T20_d05_347_b_2.jpg,2022-04-08 15:19:17,T20,347,5,b,2,train
T20_d06_347_a_3,T20_d06_347_a_3.jpg,2022-04-09 15:23:49,T20,347,6,a,3,train
T20_d06_347_b_3,T20_d06_347_b_3.jpg,2022-04-09 15:23:55,T20,347,6,b,3,train
T20_d07_347_a_4,T20_d07_347_a_4.jpg,2022-04-10 15:42:03,T20,347,7,a,4,train
T20_d07_347_b_4,T20_d07_347_b_4.jpg,2022-04-10 15:42:09,T20,347,7,b,4,train
T20_d08_347_a_4,T20_d08_347_a_4.jpg,2022-04-11 15:00:06,T20,347,8,a,4,train
T20_d08_347_b_4,T20_d08_347_b_4.jpg,2022-04-11 15:00:12,T20,347,8,b,4,train
T20_d09_347_a_5,T20_d09_347_a_5.jpg,2022-04-12 15:54:07,T20,347,9,a,5,train
T20_d09_347_b_5,T20_d09_347_b_5.jpg,2022-04-12 15:54:13,T20,347,9,b,5,train
T20_d10_347_a_5,T20_d10_347_a_5.jpg,2022-04-13 13:11:14,T20,347,10,a,5,train
T20_d10_347_b_5,T20_d10_347_b_5.jpg,2022-04-13 13:11:20,T20,347,10,b,5,train
T20_d11_347_a_5,T20_d11_347_a_5.jpg,2022-04-14 15:42:28,T20,347,11,a,5,train
T20_d11_347_b_5,T20_d11_347_b_5.jpg,2022-04-14 15:42:34,T20,347,11,b,5,train
T20_d01_352_a_1,T20_d01_352_a_1.jpg,2022-04-03 19:12:11,T20,352,1,a,1,train
T20_d01_352_b_1,T20_d01_352_b_1.jpg,2022-04-03 19:12:20,T20,352,1,b,1,train
T20_d02_352_a_1,T20_d02_352_a_1.jpg,2022-04-05 15:30:49,T20,352,2,a,1,train
T20_d02_352_b_1,T20_d02_352_b_1.jpg,2022-04-05 15:30:55,T20,352,2,b,1,train
T20_d03_352_a_2,T20_d03_352_a_2.jpg,2022-04-06 14:56:04,T20,352,3,a,2,train
T20_d03_352_b_2,T20_d03_352_b_2.jpg,2022-04-06 14:56:16,T20,352,3,b,2,train
T20_d04_352_a_2,T20_d04_352_a_2.jpg,2022-04-07 13:46:41,T20,352,4,a,2,train
T20_d04_352_b_2,T20_d04_352_b_2.jpg,2022-04-07 13:46:48,T20,352,4,b,2,train
T20_d05_352_a_3,T20_d05_352_a_3.jpg,2022-04-08 14:36:41,T20,352,5,a,3,train
T20_d05_352_b_3,T20_d05_352_b_3.jpg,2022-04-08 14:36:47,T20,352,5,b,3,train
T20_d06_352_a_4,T20_d06_352_a_4.jpg,2022-04-09 14:50:32,T20,352,6,a,4,train
T20_d06_352_b_4,T20_d06_352_b_4.jpg,2022-04-09 14:50:37,T20,352,6,b,4,train
T20_d07_352_a_4,T20_d07_352_a_4.jpg,2022-04-10 15:04:56,T20,352,7,a,4,train
T20_d07_352_b_4,T20_d07_352_b_4.jpg,2022-04-10 15:05:02,T20,352,7,b,4,train
T20_d08_352_a_4,T20_d08_352_a_4.jpg,2022-04-11 13:01:15,T20,352,8,a,4,train
T20_d08_352_b_4,T20_d08_352_b_4.jpg,2022-04-11 13:01:21,T20,352,8,b,4,train
T20_d09_352_a_5,T20_d09_352_a_5.jpg,2022-04-12 14:33:02,T20,352,9,a,5,train
T20_d09_352_b_5,T20_d09_352_b_5.jpg,2022-04-12 14:33:08,T20,352,9,b,5,train
T20_d10_352_a_5,T20_d10_352_a_5.jpg,2022-04-13 12:47:50,T20,352,10,a,5,train
T20_d10_352_b_5,T20_d10_352_b_5.jpg,2022-04-13 12:47:55,T20,352,10,b,5,train
T20_d11_352_a_5,T20_d11_352_a_5.jpg,2022-04-14 15:04:11,T20,352,11,a,5,train
T20_d11_352_b_5,T20_d11_352_b_5.jpg,2022-04-14 15:04:15,T20,352,11,b,5,train
T20_d01_354_a_1,T20_d01_354_a_1.jpg,2022-04-03 19:12:45,T20,354,1,a,1,train
T20_d01_354_b_1,T20_d01_354_b_1.jpg,2022-04-03 19:12:54,T20,354,1,b,1,train
T20_d02_354_a_2,T20_d02_354_a_2.jpg,2022-04-05 15:31:12,T20,354,2,a,2,train
T20_d02_354_b_2,T20_d02_354_b_2.jpg,2022-04-05 15:31:18,T20,354,2,b,2,train
T20_d03_354_a_2,T20_d03_354_a_2.jpg,2022-04-06 14:56:43,T20,354,3,a,2,train
T20_d03_354_b_2,T20_d03_354_b_2.jpg,2022-04-06 14:56:50,T20,354,3,b,2,train
T20_d04_354_a_2,T20_d04_354_a_2.jpg,2022-04-07 13:47:07,T20,354,4,a,2,train
T20_d04_354_b_2,T20_d04_354_b_2.jpg,2022-04-07 13:47:14,T20,354,4,b,2,train
T20_d05_354_a_4,T20_d05_354_a_4.jpg,2022-04-08 14:37:07,T20,354,5,a,4,train
T20_d05_354_b_4,T20_d05_354_b_4.jpg,2022-04-08 14:37:15,T20,354,5,b,4,train
T20_d06_354_a_4,T20_d06_354_a_4.jpg,2022-04-09 14:50:54,T20,354,6,a,4,train
T20_d06_354_b_4,T20_d06_354_b_4.jpg,2022-04-09 14:51:00,T20,354,6,b,4,train
T20_d07_354_a_4,T20_d07_354_a_4.jpg,2022-04-10 15:05:11,T20,354,7,a,4,train
T20_d07_354_b_4,T20_d07_354_b_4.jpg,2022-04-10 15:05:16,T20,354,7,b,4,train
T20_d08_354_a_5,T20_d08_354_a_5.jpg,2022-04-11 13:01:37,T20,354,8,a,5,train
T20_d08_354_b_5,T20_d08_354_b_5.jpg,2022-04-11 13:01:43,T20,354,8,b,5,train
T20_d09_354_a_5,T20_d09_354_a_5.jpg,2022-04-12 14:33:22,T20,354,9,a,5,train
T20_d09_354_b_5,T20_d09_354_b_5.jpg,2022-04-12 14:33:28,T20,354,9,b,5,train
T20_d10_354_a_5,T20_d10_354_a_5.jpg,2022-04-13 12:48:09,T20,354,10,a,5,train
T20_d10_354_b_5,T20_d10_354_b_5.jpg,2022-04-13 12:48:15,T20,354,10,b,5,train
T20_d11_354_a_5,T20_d11_354_a_5.jpg,2022-04-14 15:04:29,T20,354,11,a,5,train
T20_d11_354_b_5,T20_d11_354_b_5.jpg,2022-04-14 15:04:34,T20,354,11,b,5,train
T20_d01_360_a_1,T20_d01_360_a_1.jpg,2022-04-04 19:16:52,T20,360,1,a,1,train
T20_d01_360_b_1,T20_d01_360_b_1.jpg,2022-04-04 19:17:05,T20,360,1,b,1,train
T20_d02_360_a_1,T20_d02_360_a_1.jpg,2022-04-05 14:32:22,T20,360,2,a,1,train
T20_d02_360_b_1,T20_d02_360_b_1.jpg,2022-04-05 14:32:33,T20,360,2,b,1,train
T20_d03_360_a_2,T20_d03_360_a_2.jpg,2022-04-06 15:28:42,T20,360,3,a,2,train
T20_d03_360_b_2,T20_d03_360_b_2.jpg,2022-04-06 15:28:54,T20,360,3,b,2,train
T20_d04_360_a_2,T20_d04_360_a_2.jpg,2022-04-07 14:52:08,T20,360,4,a,2,train
T20_d04_360_b_2,T20_d04_360_b_2.jpg,2022-04-07 14:52:15,T20,360,4,b,2,train
T20_d05_360_a_3,T20_d05_360_a_3.jpg,2022-04-08 16:21:35,T20,360,5,a,3,train
T20_d05_360_b_3,T20_d05_360_b_3.jpg,2022-04-08 16:21:41,T20,360,5,b,3,train
T20_d06_360_a_3,T20_d06_360_a_3.jpg,2022-04-09 15:52:55,T20,360,6,a,3,train
T20_d06_360_b_3,T20_d06_360_b_3.jpg,2022-04-09 15:53:01,T20,360,6,b,3,train
T20_d07_360_a_3,T20_d07_360_a_3.jpg,2022-04-10 14:42:27,T20,360,7,a,3,train
T20_d07_360_b_3,T20_d07_360_b_3.jpg,2022-04-10 14:42:33,T20,360,7,b,3,train
T20_d08_360_a_4,T20_d08_360_a_4.jpg,2022-04-11 15:40:39,T20,360,8,a,4,train
T20_d08_360_b_4,T20_d08_360_b_4.jpg,2022-04-11 15:40:45,T20,360,8,b,4,train
T20_d09_360_a_4,T20_d09_360_a_4.jpg,2022-04-12 15:12:04,T20,360,9,a,4,train
T20_d09_360_b_4,T20_d09_360_b_4.jpg,2022-04-12 15:12:09,T20,360,9,b,4,train
T20_d10_360_a_5,T20_d10_360_a_5.jpg,2022-04-13 13:37:36,T20,360,10,a,5,train
T20_d10_360_b_5,T20_d10_360_b_5.jpg,2022-04-13 13:37:41,T20,360,10,b,5,train
T20_d11_360_a_5,T20_d11_360_a_5.jpg,2022-04-14 16:59:20,T20,360,11,a,5,train
T20_d11_360_b_5,T20_d11_360_b_5.jpg,2022-04-14 16:59:24,T20,360,11,b,5,train
T20_d01_361_a_1,T20_d01_361_a_1.jpg,2022-04-04 19:18:47,T20,361,1,a,1,train
T20_d01_361_b_1,T20_d01_361_b_1.jpg,2022-04-04 19:18:54,T20,361,1,b,1,train
T20_d02_361_a_2,T20_d02_361_a_2.jpg,2022-04-05 14:32:51,T20,361,2,a,2,train
T20_d02_361_b_2,T20_d02_361_b_2.jpg,2022-04-05 14:33:01,T20,361,2,b,2,train
T20_d03_361_a_2,T20_d03_361_a_2.jpg,2022-04-06 15:28:09,T20,361,3,a,2,train
T20_d03_361_b_2,T20_d03_361_b_2.jpg,2022-04-06 15:28:17,T20,361,3,b,2,train
T20_d04_361_a_3,T20_d04_361_a_3.jpg,2022-04-07 14:52:55,T20,361,4,a,3,train
T20_d04_361_b_3,T20_d04_361_b_3.jpg,2022-04-07 14:53:03,T20,361,4,b,3,train
T20_d05_361_a_3,T20_d05_361_a_3.jpg,2022-04-08 16:21:56,T20,361,5,a,3,train
T20_d05_361_b_3,T20_d05_361_b_3.jpg,2022-04-08 16:22:02,T20,361,5,b,3,train
T20_d06_361_a_3,T20_d06_361_a_3.jpg,2022-04-09 15:53:17,T20,361,6,a,3,train
T20_d06_361_b_3,T20_d06_361_b_3.jpg,2022-04-09 15:53:22,T20,361,6,b,3,train
T20_d07_361_a_3,T20_d07_361_a_3.jpg,2022-04-10 14:42:40,T20,361,7,a,3,train
T20_d07_361_b_3,T20_d07_361_b_3.jpg,2022-04-10 14:42:45,T20,361,7,b,3,train
T20_d08_361_a_4,T20_d08_361_a_4.jpg,2022-04-11 15:41:02,T20,361,8,a,4,train
T20_d08_361_b_4,T20_d08_361_b_4.jpg,2022-04-11 15:41:11,T20,361,8,b,4,train
T20_d09_361_a_4,T20_d09_361_a_4.jpg,2022-04-12 15:12:25,T20,361,9,a,4,train
T20_d09_361_b_4,T20_d09_361_b_4.jpg,2022-04-12 15:12:31,T20,361,9,b,4,train
T20_d10_361_a_5,T20_d10_361_a_5.jpg,2022-04-13 13:37:56,T20,361,10,a,5,train
T20_d10_361_b_5,T20_d10_361_b_5.jpg,2022-04-13 13:38:01,T20,361,10,b,5,train
T20_d11_361_a_5,T20_d11_361_a_5.jpg,2022-04-14 16:59:40,T20,361,11,a,5,train
T20_d11_361_b_5,T20_d11_361_b_5.jpg,2022-04-14 16:59:44,T20,361,11,b,5,train
T20_d01_363_a_1,T20_d01_363_a_1.jpg,2022-04-03 19:13:11,T20,363,1,a,1,train
T20_d01_363_b_1,T20_d01_363_b_1.jpg,2022-04-03 19:13:22,T20,363,1,b,1,train
T20_d02_363_a_1,T20_d02_363_a_1.jpg,2022-04-05 15:31:37,T20,363,2,a,1,train
T20_d02_363_b_1,T20_d02_363_b_1.jpg,2022-04-05 15:31:44,T20,363,2,b,1,train
T20_d03_363_a_2,T20_d03_363_a_2.jpg,2022-04-06 14:57:14,T20,363,3,a,2,train
T20_d03_363_b_2,T20_d03_363_b_2.jpg,2022-04-06 14:57:22,T20,363,3,b,2,train
T20_d04_363_a_2,T20_d04_363_a_2.jpg,2022-04-07 13:47:32,T20,363,4,a,2,train
T20_d04_363_b_2,T20_d04_363_b_2.jpg,2022-04-07 13:47:39,T20,363,4,b,2,train
T20_d05_363_a_3,T20_d05_363_a_3.jpg,2022-04-08 14:37:38,T20,363,5,a,3,train
T20_d05_363_b_3,T20_d05_363_b_3.jpg,2022-04-08 14:37:46,T20,363,5,b,3,train
T20_d06_363_a_3,T20_d06_363_a_3.jpg,2022-04-09 14:51:16,T20,363,6,a,3,train
T20_d06_363_b_3,T20_d06_363_b_3.jpg,2022-04-09 14:51:22,T20,363,6,b,3,train
T20_d07_363_a_3,T20_d07_363_a_3.jpg,2022-04-10 15:05:25,T20,363,7,a,3,train
T20_d07_363_b_3,T20_d07_363_b_3.jpg,2022-04-10 15:05:31,T20,363,7,b,3,train
T20_d08_363_a_4,T20_d08_363_a_4.jpg,2022-04-11 13:02:00,T20,363,8,a,4,train
T20_d08_363_b_4,T20_d08_363_b_4.jpg,2022-04-11 13:02:05,T20,363,8,b,4,train
T20_d09_363_a_4,T20_d09_363_a_4.jpg,2022-04-12 14:33:43,T20,363,9,a,4,train
T20_d09_363_b_4,T20_d09_363_b_4.jpg,2022-04-12 14:33:50,T20,363,9,b,4,train
T20_d10_363_a_5,T20_d10_363_a_5.jpg,2022-04-13 12:48:29,T20,363,10,a,5,train
T20_d10_363_b_5,T20_d10_363_b_5.jpg,2022-04-13 12:48:33,T20,363,10,b,5,train
T20_d11_363_a_5,T20_d11_363_a_5.jpg,2022-04-14 15:04:48,T20,363,11,a,5,train
T20_d11_363_b_5,T20_d11_363_b_5.jpg,2022-04-14 15:04:54,T20,363,11,b,5,train
T20_d01_369_a_1,T20_d01_369_a_1.jpg,2022-04-04 19:47:04,T20,369,1,a,1,train
T20_d01_369_b_1,T20_d01_369_b_1.jpg,2022-04-04 19:47:10,T20,369,1,b,1,train
T20_d02_369_a_1,T20_d02_369_a_1.jpg,2022-04-05 15:08:26,T20,369,2,a,1,train
T20_d02_369_b_1,T20_d02_369_b_1.jpg,2022-04-05 15:08:33,T20,369,2,b,1,train
T20_d03_369_a_2,T20_d03_369_a_2.jpg,2022-04-06 14:20:31,T20,369,3,a,2,train
T20_d03_369_b_2,T20_d03_369_b_2.jpg,2022-04-06 14:20:43,T20,369,3,b,2,train
T20_d04_369_a_2,T20_d04_369_a_2.jpg,2022-04-07 14:21:20,T20,369,4,a,2,train
T20_d04_369_b_2,T20_d04_369_b_2.jpg,2022-04-07 14:21:27,T20,369,4,b,2,train
T20_d05_369_a_3,T20_d05_369_a_3.jpg,2022-04-08 15:19:36,T20,369,5,a,3,train
T20_d05_369_b_3,T20_d05_369_b_3.jpg,2022-04-08 15:19:43,T20,369,5,b,3,train
T20_d06_369_a_3,T20_d06_369_a_3.jpg,2022-04-09 15:24:13,T20,369,6,a,3,train
T20_d06_369_b_3,T20_d06_369_b_3.jpg,2022-04-09 15:24:19,T20,369,6,b,3,train
T20_d07_369_a_4,T20_d07_369_a_4.jpg,2022-04-10 15:42:20,T20,369,7,a,4,train
T20_d07_369_b_4,T20_d07_369_b_4.jpg,2022-04-10 15:42:25,T20,369,7,b,4,train
T20_d08_369_a_4,T20_d08_369_a_4.jpg,2022-04-11 15:00:26,T20,369,8,a,4,train
T20_d08_369_b_4,T20_d08_369_b_4.jpg,2022-04-11 15:00:32,T20,369,8,b,4,train
T20_d09_369_a_4,T20_d09_369_a_4.jpg,2022-04-12 15:54:27,T20,369,9,a,4,train
T20_d09_369_b_4,T20_d09_369_b_4.jpg,2022-04-12 15:54:33,T20,369,9,b,4,train
T20_d10_369_a_5,T20_d10_369_a_5.jpg,2022-04-13 13:11:35,T20,369,10,a,5,train
T20_d10_369_b_5,T20_d10_369_b_5.jpg,2022-04-13 13:11:41,T20,369,10,b,5,train
T20_d11_369_a_5,T20_d11_369_a_5.jpg,2022-04-14 15:42:50,T20,369,11,a,5,train
T20_d11_369_b_5,T20_d11_369_b_5.jpg,2022-04-14 15:42:54,T20,369,11,b,5,train
T20_d01_371_a_1,T20_d01_371_a_1.jpg,2022-04-04 19:19:38,T20,371,1,a,1,train
T20_d01_371_b_1,T20_d01_371_b_1.jpg,2022-04-04 19:19:45,T20,371,1,b,1,train
T20_d02_371_a_1,T20_d02_371_a_1.jpg,2022-04-05 14:33:17,T20,371,2,a,1,train
T20_d02_371_b_1,T20_d02_371_b_1.jpg,2022-04-05 14:33:24,T20,371,2,b,1,train
T20_d03_371_a_2,T20_d03_371_a_2.jpg,2022-04-06 15:29:57,T20,371,3,a,2,train
T20_d03_371_b_2,T20_d03_371_b_2.jpg,2022-04-06 15:30:06,T20,371,3,b,2,train
T20_d04_371_a_2,T20_d04_371_a_2.jpg,2022-04-07 14:53:25,T20,371,4,a,2,train
T20_d04_371_b_2,T20_d04_371_b_2.jpg,2022-04-07 14:53:32,T20,371,4,b,2,train
T20_d05_371_a_2,T20_d05_371_a_2.jpg,2022-04-08 16:22:26,T20,371,5,a,2,train
T20_d05_371_b_2,T20_d05_371_b_2.jpg,2022-04-08 16:22:31,T20,371,5,b,2,train
T20_d06_371_a_3,T20_d06_371_a_3.jpg,2022-04-09 15:53:38,T20,371,6,a,3,train
T20_d06_371_b_3,T20_d06_371_b_3.jpg,2022-04-09 15:53:44,T20,371,6,b,3,train
T20_d07_371_a_3,T20_d07_371_a_3.jpg,2022-04-10 14:42:53,T20,371,7,a,3,train
T20_d07_371_b_3,T20_d07_371_b_3.jpg,2022-04-10 14:42:58,T20,371,7,b,3,train
T20_d01_378_a_1,T20_d01_378_a_1.jpg,2022-04-04 19:47:26,T20,378,1,a,1,test
T20_d01_378_b_1,T20_d01_378_b_1.jpg,2022-04-04 19:47:31,T20,378,1,b,1,test
T20_d02_378_a_1,T20_d02_378_a_1.jpg,2022-04-05 15:08:51,T20,378,2,a,1,test
T20_d02_378_b_1,T20_d02_378_b_1.jpg,2022-04-05 15:09:01,T20,378,2,b,1,test
T20_d03_378_a_1,T20_d03_378_a_1.jpg,2022-04-06 14:21:10,T20,378,3,a,1,test
T20_d03_378_b_1,T20_d03_378_b_1.jpg,2022-04-06 14:21:31,T20,378,3,b,1,test
T20_d04_378_a_2,T20_d04_378_a_2.jpg,2022-04-07 14:21:47,T20,378,4,a,2,test
T20_d04_378_b_2,T20_d04_378_b_2.jpg,2022-04-07 14:21:54,T20,378,4,b,2,test
T20_d05_378_a_2,T20_d05_378_a_2.jpg,2022-04-08 15:20:02,T20,378,5,a,2,test
T20_d05_378_b_2,T20_d05_378_b_2.jpg,2022-04-08 15:20:10,T20,378,5,b,2,test
T20_d06_378_a_2,T20_d06_378_a_2.jpg,2022-04-09 15:24:34,T20,378,6,a,2,test
T20_d06_378_b_2,T20_d06_378_b_2.jpg,2022-04-09 15:24:40,T20,378,6,b,2,test
T20_d07_378_a_3,T20_d07_378_a_3.jpg,2022-04-10 15:42:34,T20,378,7,a,3,test
T20_d07_378_b_3,T20_d07_378_b_3.jpg,2022-04-10 15:42:39,T20,378,7,b,3,test
T20_d08_378_a_4,T20_d08_378_a_4.jpg,2022-04-11 15:00:47,T20,378,8,a,4,test
T20_d08_378_b_4,T20_d08_378_b_4.jpg,2022-04-11 15:00:52,T20,378,8,b,4,test
T20_d09_378_a_4,T20_d09_378_a_4.jpg,2022-04-12 15:54:47,T20,378,9,a,4,test
T20_d09_378_b_4,T20_d09_378_b_4.jpg,2022-04-12 15:54:52,T20,378,9,b,4,test
T20_d10_378_a_5,T20_d10_378_a_5.jpg,2022-04-13 13:11:54,T20,378,10,a,5,test
T20_d10_378_b_5,T20_d10_378_b_5.jpg,2022-04-13 13:11:59,T20,378,10,b,5,test
T20_d11_378_a_5,T20_d11_378_a_5.jpg,2022-04-14 15:43:55,T20,378,11,a,5,test
T20_d11_378_b_5,T20_d11_378_b_5.jpg,2022-04-14 15:44:00,T20,378,11,b,5,test
T20_d01_383_a_1,T20_d01_383_a_1.jpg,2022-04-04 19:47:47,T20,383,1,a,1,train
T20_d01_383_b_1,T20_d01_383_b_1.jpg,2022-04-04 19:47:54,T20,383,1,b,1,train
T20_d02_383_a_1,T20_d02_383_a_1.jpg,2022-04-05 15:09:18,T20,383,2,a,1,train
T20_d02_383_b_1,T20_d02_383_b_1.jpg,2022-04-05 15:09:26,T20,383,2,b,1,train
T20_d03_383_a_1,T20_d03_383_a_1.jpg,2022-04-06 14:22:02,T20,383,3,a,1,train
T20_d03_383_b_1,T20_d03_383_b_1.jpg,2022-04-06 14:22:12,T20,383,3,b,1,train
T20_d04_383_a_1,T20_d04_383_a_1.jpg,2022-04-07 14:22:21,T20,383,4,a,1,train
T20_d04_383_b_1,T20_d04_383_b_1.jpg,2022-04-07 14:22:28,T20,383,4,b,1,train
T20_d05_383_a_2,T20_d05_383_a_2.jpg,2022-04-08 15:20:31,T20,383,5,a,2,train
T20_d05_383_b_2,T20_d05_383_b_2.jpg,2022-04-08 15:20:38,T20,383,5,b,2,train
T20_d06_383_a_2,T20_d06_383_a_2.jpg,2022-04-09 15:24:56,T20,383,6,a,2,train
T20_d06_383_b_2,T20_d06_383_b_2.jpg,2022-04-09 15:25:01,T20,383,6,b,2,train
T20_d07_383_a_3,T20_d07_383_a_3.jpg,2022-04-10 15:42:49,T20,383,7,a,3,train
T20_d07_383_b_3,T20_d07_383_b_3.jpg,2022-04-10 15:42:54,T20,383,7,b,3,train
T20_d08_383_a_3,T20_d08_383_a_3.jpg,2022-04-11 15:01:07,T20,383,8,a,3,train
T20_d08_383_b_3,T20_d08_383_b_3.jpg,2022-04-11 15:01:13,T20,383,8,b,3,train
T20_d09_383_a_4,T20_d09_383_a_4.jpg,2022-04-12 15:55:08,T20,383,9,a,4,train
T20_d09_383_b_4,T20_d09_383_b_4.jpg,2022-04-12 15:55:13,T20,383,9,b,4,train
T20_d10_383_a_5,T20_d10_383_a_5.jpg,2022-04-13 13:12:13,T20,383,10,a,5,train
T20_d10_383_b_5,T20_d10_383_b_5.jpg,2022-04-13 13:12:17,T20,383,10,b,5,train
T20_d11_383_a_5,T20_d11_383_a_5.jpg,2022-04-14 15:45:07,T20,383,11,a,5,train
